Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
176035000;8;4;207;106;23;3;17;0;0;0;0;0;0;1;0;0;0;0;1;0;0
156700000;11;5;159;110;25;2;11;0;0;0;0;0;0;1;0;0;0;0;1;0;0
96600000;12;4;193;112;16;21;21;0;1;0;0;0;0;0;0;0;0;0;1;0;0
49900000;9;0;162;70;39;15;35;0;1;0;0;0;0;0;0;0;0;1;0;0;0
49900000;9;0;162;70;39;15;35;0;1;0;0;0;0;0;0;0;0;1;0;0;0
162760000;4;2;143;53;33;1;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
11700000;7;2;46;29;6;11;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0
450000000;10;8;338;168;34;10;15;0;0;0;0;0;0;1;0;0;0;1;0;0;0
19000000;13;2;56;28;11;4;24;0;0;0;1;0;0;0;0;0;0;0;0;1;0
3050000;17;0;14;9;7;2;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0
24287000;4;3;84;44;13;11;22;1;0;0;0;0;0;0;0;0;0;0;0;1;0
21500000;10;1;47;17;8;3;25;0;1;0;0;0;0;0;0;0;0;1;0;0;0
127000000;12;6;260;180;50;25;38;0;0;0;0;1;0;0;0;0;0;0;1;0;0
18882500;7;0;41;23;10;10;14;0;0;0;0;0;0;1;0;0;0;1;0;0;0
10500000;9;0;17;10;4;10;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0
21600000;22;2;47;23;17;12;29;0;0;0;0;0;0;0;1;0;0;1;0;0;0
6238552;12;0;15;7;2;7;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0
270000000;10;6;310;183;28;2;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0
15200000;7;2;36;26;5;7;9;0;1;0;0;0;0;0;0;0;0;0;0;1;0
30500000;13;2;58;34;9;8;10;0;0;0;0;0;0;1;0;0;0;0;0;0;1
60406892;18;5;126;84;11;14;19;0;0;0;0;0;1;0;0;0;0;1;0;0;0
90000000;6;5;206;126;16;8;30;0;0;0;0;0;0;0;0;1;0;0;1;0;0
8800800;26;1;34;15;10;11;14;0;0;1;0;0;0;0;0;0;0;1;0;0;0
18100000;9;2;51;28;10;9;9;0;0;0;0;1;0;0;0;0;0;0;0;1;0
36000000;20;2;65;29;22;15;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0
16500000;16;1;37;12;18;14;24;0;0;0;0;0;0;0;0;0;1;0;0;0;1
12950000;14;1;35;18;9;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0;1
19500000;13;3;62;45;6;9;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
10500000;8;0;27;13;8;14;23;0;1;0;0;0;0;0;0;0;0;0;0;0;1
8878600;17;1;41;18;12;6;12;0;1;0;0;0;0;0;0;0;0;0;0;0;1
99000000;12;3;130;64;22;7;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0
11400000;7;1;36;13;17;10;23;0;1;0;0;0;0;0;0;0;0;1;0;0;0
10200000;20;1;36;20;8;4;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0
21600000;9;2;53;32;8;4;7;0;0;0;0;1;0;0;0;0;0;0;1;0;0
5950000;7;0;11;7;7;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1
10750000;22;1;42;21;12;4;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0
41000000;5;4;107;57;21;26;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
26000000;10;3;74;46;10;1;17;0;1;0;0;0;0;0;0;0;0;0;0;0;1
15900000;19;3;68;43;11;9;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
10800000;11;2;42;26;5;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1
11300000;11;2;40;22;8;6;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1
23000000;10;2;60;33;11;1;8;0;0;0;0;1;0;0;0;0;0;0;0;1;0
16500000;8;3;58;39;6;2;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
115000000;19;5;215;170;45;27;31;0;1;0;0;0;0;0;0;0;0;0;1;0;0
20900000;12;2;49;35;10;2;12;0;0;0;1;0;0;0;0;0;0;0;0;1;0
8500000;13;0;16;6;5;5;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
350000000;7;6;357;182;36;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0
5800000;12;0;19;11;8;8;10;0;0;0;1;0;0;0;0;0;0;0;0;0;1
6450000;20;0;24;23;8;4;17;0;0;0;0;1;0;0;0;0;0;1;0;0;0
150000000;8;5;243;125;26;3;3;0;0;0;0;0;1;0;0;0;0;1;0;0;0
150000000;8;5;243;125;26;3;3;0;0;0;0;0;1;0;0;0;0;1;0;0;0
21500000;5;3;73;45;10;14;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0
17700000;8;2;60;34;10;13;17;0;0;0;0;1;0;0;0;0;0;0;0;1;0
5517000;27;0;19;11;3;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1
135000000;7;4;134;70;17;9;24;0;0;0;0;0;0;1;0;0;0;0;1;0;0
40000000;9;3;80;58;9;2;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0
38500000;10;3;95;62;21;6;13;0;0;0;0;0;1;0;0;0;0;1;0;0;0
22500000;17;4;98;63;10;2;22;0;0;0;0;0;0;0;0;0;1;0;0;1;0
33000000;12;2;70;40;13;17;50;0;1;0;0;0;0;0;0;0;0;1;0;0;0
433018381;13;4;275;150;20;11;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
12500000;7;1;36;16;14;3;23;0;0;0;0;0;1;0;0;0;0;1;0;0;0
62000000;5;2;58;31;22;3;15;0;0;0;0;0;0;1;0;0;0;1;0;0;0
7200000;24;0;23;13;8;2;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0
13500000;8;2;45;29;5;9;9;0;0;0;0;0;0;0;0;0;1;0;1;0;0
13740000;14;2;31;25;4;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0
9850000;8;1;35;20;10;2;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10400000;16;0;24;10;8;16;22;0;0;0;1;0;0;0;0;0;0;0;0;1;0
3800000;10;0;15;10;7;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3800000;10;0;15;10;7;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1
79500000;24;4;104;54;27;14;26;0;1;0;0;0;0;0;0;0;0;1;0;0;0
178000000;6;4;182;129;41;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
67490000;6;3;111;40;15;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
8181840;11;6;21;10;5;4;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
11700000;3;0;26;20;5;3;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
79900000;8;4;170;96;18;13;25;0;0;0;1;0;0;0;0;0;0;0;1;0;0
27000000;9;0;51;28;10;22;24;0;0;0;1;0;0;0;0;0;0;1;0;0;0
27000000;9;0;51;28;10;22;24;0;0;0;1;0;0;0;0;0;0;1;0;0;0
17400000;16;2;57;33;11;13;22;0;0;0;0;0;0;0;1;0;0;0;0;0;1
50990000;12;3;88;46;14;34;42;0;0;0;0;0;0;1;0;0;0;0;1;0;0
5390000;10;0;22;14;4;1;8;0;0;0;0;1;0;0;0;0;0;0;0;1;0
9090000;7;1;22;13;8;10;13;0;0;0;0;0;0;0;0;0;1;0;1;0;0
14450000;15;2;42;27;6;4;5;0;0;0;0;1;0;0;0;0;0;1;0;0;0
7850000;10;0;20;12;8;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1
15912890;8;4;79;36;20;7;21;0;0;0;0;0;0;0;0;1;0;0;0;0;1
271700000;10;5;209;107;23;16;11;0;0;0;0;0;0;1;0;0;0;0;1;0;0
15000000;9;1;38;18;9;4;19;0;0;0;0;0;1;0;0;0;0;0;0;0;1
21562092;13;1;47;12;20;8;20;0;0;0;0;0;0;0;0;0;1;0;0;1;0
23381500;13;1;46;25;10;15;25;0;0;0;0;0;0;1;0;0;0;0;0;1;0
9500000;3;0;24;19;5;2;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
350000000;11;4;216;152;20;4;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0
350000000;11;4;216;152;20;4;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0
92700000;2;5;135;70;17;5;14;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12500000;19;3;58;44;6;8;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
34000000;9;0;71;46;10;30;30;0;0;0;0;0;0;0;0;0;1;1;0;0;0
5100000;12;0;16;8;3;4;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
9900000;11;1;33;18;9;12;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
275000000;5;5;370;189;37;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
275000000;5;5;370;189;37;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
62000000;6;2;58;31;11;3;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0
7600000;23;0;18;15;3;3;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
44618353;6;3;79;39;13;16;18;0;0;0;0;0;1;0;0;0;0;1;0;0;0
9490000;13;1;38;19;8;1;11;0;0;0;0;0;0;0;0;0;1;0;0;1;0
46900000;10;3;92;58;17;4;9;0;0;0;0;0;0;1;0;0;0;0;0;1;0
20500000;8;3;77;44;10;21;22;0;0;0;0;0;1;0;0;0;0;0;0;0;1
14500000;6;2;45;30;6;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14400000;12;1;38;20;10;10;22;0;1;0;0;0;0;0;0;0;0;0;0;0;1
22350000;7;3;74;45;10;4;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
16800000;24;1;40;22;17;12;47;0;0;0;0;0;1;0;0;0;0;1;0;0;0
15300000;17;3;74;45;10;1;17;1;0;0;0;0;0;0;0;0;0;0;0;1;0
13500000;20;1;36;14;9;2;17;0;0;0;0;0;0;0;0;1;0;0;0;1;0
21500000;9;3;74;44;10;17;17;0;0;0;0;0;0;0;0;0;1;0;0;0;1
9600000;17;1;34;20;9;6;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
8800000;18;0;26;16;6;24;24;0;0;0;0;0;0;0;1;0;0;0;0;1;0
10918497;17;1;33;12;9;12;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1
40000000;18;4;130;74;18;11;28;0;1;0;0;0;0;0;0;0;0;0;0;0;1
5309075;5;0;20;16;8;2;5;0;0;0;1;0;0;0;0;0;0;0;0;0;1
23700000;5;4;97;73;8;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1
14800000;8;1;46;24;10;2;25;0;1;0;0;0;0;0;0;0;0;0;0;0;1
5550000;15;0;20;18;8;1;14;0;0;0;0;0;0;1;0;0;0;0;0;0;1
17990000;13;3;65;45;10;14;14;0;0;0;0;0;0;0;1;0;0;0;0;0;1
7900000;8;0;19;11;8;5;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0
9490000;25;0;24;18;8;13;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1
169400000;11;4;154;80;45;16;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
7900000;3;0;15;10;5;3;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
54000000;2;4;110;80;12;3;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0
16300000;21;1;42;20;8;14;24;1;0;0;0;0;0;0;0;0;0;0;1;0;0
4675000;10;0;18;11;8;2;5;0;0;0;0;1;0;0;0;0;0;1;0;0;0
26000000;5;4;85;52;9;10;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1
9690000;7;1;39;19;10;12;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1
24799000;18;3;74;48;13;9;16;0;0;0;0;0;1;0;0;0;0;0;0;0;1
18677971;4;1;45;20;12;4;17;1;0;0;0;0;0;0;0;0;0;0;0;1;0
18950000;11;3;75;45;10;16;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
15900000;6;3;74;46;10;5;16;0;0;0;0;0;0;0;0;1;0;0;0;0;1
13000000;8;0;18;14;3;1;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0
21500000;18;4;98;70;10;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1
9500000;20;2;44;27;6;9;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
19750000;8;1;36;15;16;25;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
330000000;8;6;353;180;35;3;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0
330000000;8;6;353;180;35;3;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0
52500000;11;3;92;70;20;4;21;0;0;0;0;1;0;0;0;0;0;0;0;0;1
52500000;11;3;92;70;20;4;21;0;0;0;0;1;0;0;0;0;0;0;0;0;1
76000000;10;3;119;64;14;12;14;0;0;0;0;0;0;1;0;0;0;1;0;0;0
19000000;12;1;38;12;12;31;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0
7990000;11;0;17;8;4;3;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0
24800000;15;3;63;34;10;25;41;0;1;0;0;0;0;0;0;0;0;1;0;0;0
5250000;13;0;15;10;7;1;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0
13800000;12;3;62;33;6;1;12;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3990000;12;0;13;10;7;3;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0
14000000;7;2;37;22;7;3;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
33500000;18;2;64;47;12;42;48;0;0;0;0;0;0;0;0;1;0;0;1;0;0
31407500;9;2;73;28;19;2;21;0;0;0;1;0;0;0;0;0;0;0;0;1;0
13900000;10;2;47;32;9;3;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
35500000;4;3;78;41;13;4;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
5404400;10;0;18;16;8;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1
4290000;16;0;10;7;7;2;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0
9500000;23;0;20;12;8;6;35;0;0;0;0;0;0;0;0;0;1;0;0;0;1
13000000;14;1;42;19;10;6;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0
10924226;11;1;47;13;10;1;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1
146000000;18;7;300;155;54;8;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0
10500000;26;1;48;20;13;10;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1
130000000;16;5;370;275;25;21;21;0;1;0;0;0;0;0;0;0;0;0;1;0;0
130000000;16;5;370;275;25;21;21;0;1;0;0;0;0;0;0;0;0;0;1;0;0
19800000;16;1;43;18;12;2;21;0;1;0;0;0;0;0;0;0;0;0;1;0;0
417450000;6;6;379;194;38;5;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0
15000000;14;0;30;15;5;9;21;0;0;0;1;0;0;0;0;0;0;0;1;0;0
13300000;4;1;43;16;11;2;20;0;0;0;1;0;0;0;0;0;0;1;0;0;0
39356300;8;5;103;54;15;27;28;0;0;0;0;0;0;0;0;0;1;1;0;0;0
5140000;17;0;17;10;2;6;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1
23900000;8;3;72;45;8;8;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
18300000;10;3;81;52;10;2;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
30200000;19;3;88;46;23;29;33;0;0;0;0;0;0;0;0;0;1;0;0;1;0
10900000;7;1;36;20;10;6;12;0;0;0;0;0;1;0;0;0;0;0;0;0;1
24000000;14;0;60;32;11;2;20;0;0;0;0;0;0;0;0;0;1;0;0;0;1
24000000;14;0;60;32;11;2;20;0;0;0;0;0;0;0;0;0;1;0;0;0;1
22300000;27;1;50;27;13;2;18;0;0;0;0;0;0;0;0;0;1;0;1;0;0
43940000;12;3;97;51;14;12;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
6218170;14;6;21;8;3;9;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1
50999999;9;0;63;43;10;2;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
11000000;6;0;45;24;10;15;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0
11000000;6;0;45;24;10;15;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0
14200000;23;1;42;18;10;23;25;0;0;0;0;1;0;0;0;0;0;0;0;1;0
14200000;16;1;37;18;10;11;25;1;0;0;0;0;0;0;0;0;0;0;0;1;0
128000000;7;3;127;80;7;6;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
128000000;7;3;127;80;7;6;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
57000000;5;2;50;27;10;3;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0
5900000;4;0;19;15;4;11;16;0;0;0;0;1;0;0;0;0;0;0;0;1;0
5900000;4;0;19;15;4;11;16;0;0;0;0;1;0;0;0;0;0;0;0;1;0
53500000;11;4;128;70;13;10;25;0;1;0;0;0;0;0;0;0;0;0;0;0;1
58300000;12;4;125;65;17;23;36;0;0;0;1;0;0;0;0;0;0;0;0;1;0
58000000;11;4;115;55;15;12;19;0;0;0;0;1;0;0;0;0;0;1;0;0;0
34000000;8;2;54;35;8;8;11;0;0;0;0;0;0;1;0;0;0;0;0;1;0
3870000;7;0;15;9;7;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0
3870000;7;0;15;9;7;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0
14117848;6;2;37;11;17;14;15;0;0;1;0;0;0;0;0;0;0;0;0;0;1
12400000;9;1;35;17;8;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
7500000;27;0;20;8;5;13;33;0;0;0;0;1;0;0;0;0;0;0;0;1;0
28447000;18;2;63;34;11;16;16;0;0;0;0;0;0;0;0;0;1;0;0;1;0
155000000;9;0;225;150;25;15;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0
28000000;10;4;103;66;10;4;8;0;0;0;0;0;0;0;1;0;0;1;0;0;0
10500000;19;1;41;20;10;13;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1
10600000;5;1;35;20;9;16;17;0;0;0;0;0;0;0;0;1;0;0;1;0;0
25392000;18;2;53;29;11;16;16;0;0;0;0;0;0;0;0;0;1;0;0;1;0
5250000;13;0;15;12;2;1;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0
16300000;6;2;43;31;6;4;8;0;0;0;1;0;0;0;0;0;0;0;0;0;1
13940000;10;2;43;25;10;5;25;0;1;0;0;0;0;0;0;0;0;0;0;0;1
43000000;15;4;111;70;30;2;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0
50000000;8;2;53;5;11;10;24;0;0;0;0;0;0;1;0;0;0;0;1;0;0
36000000;14;4;105;77;15;9;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
23000000;10;2;57;24;14;24;29;0;0;0;0;0;0;0;1;0;0;0;0;1;0
156750000;15;6;284;231;25;1;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0
156750000;15;6;284;231;25;1;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0
48500000;13;3;143;101;33;39;58;0;0;0;0;1;0;0;0;0;0;0;1;0;0
8900000;24;1;34;20;9;11;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
24500000;12;3;74;50;12;3;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1
12700000;7;2;51;28;10;10;14;1;0;0;0;0;0;0;0;0;0;0;0;1;0
9100000;18;0;20;9;5;24;33;1;0;0;0;0;0;0;0;0;0;0;0;1;0
14400000;8;2;38;21;9;4;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1
21700000;13;3;72;43;10;1;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1
22921100;8;1;48;26;10;28;34;0;0;0;0;0;0;0;0;1;0;0;0;1;0
6600000;9;0;23;17;3;2;23;0;0;0;0;0;0;0;0;1;0;1;0;0;0
10900000;11;1;34;19;9;4;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
148070000;7;3;113;56;17;6;12;0;0;0;0;0;0;1;0;0;0;1;0;0;0
29700000;5;4;102;67;10;4;18;0;0;0;0;0;0;0;0;0;1;0;0;1;0
17650000;5;3;60;40;14;4;17;0;0;0;0;0;0;0;1;0;0;0;1;0;0
31000000;6;3;100;59;8;4;6;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11495000;10;0;28;16;7;33;37;0;1;0;0;0;0;0;0;0;0;1;0;0;0
31000000;21;3;58;37;9;14;42;0;0;0;0;0;0;1;0;0;0;0;0;1;0
39950000;4;3;102;60;13;14;25;0;0;0;1;0;0;0;0;0;0;0;0;1;0
23375869;3;1;38;21;9;6;41;0;0;0;0;0;0;1;0;0;0;0;0;1;0
76000000;6;5;192;130;53;7;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0
76000000;6;5;192;130;53;7;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0
224900000;6;3;163;15;20;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
71574300;18;4;162;90;36;4;32;0;0;0;0;0;0;0;0;1;0;1;0;0;0
33000000;5;3;80;50;9;3;16;0;0;0;0;0;0;1;0;0;0;0;0;0;1
25000000;8;1;38;11;15;14;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0
54000000;10;2;65;37;10;7;20;0;0;0;0;0;0;1;0;0;0;0;1;0;0
18141000;17;0;64;59;5;6;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0
16500000;29;1;40;18;10;18;27;0;0;0;0;0;1;0;0;0;0;0;0;0;1
81700000;8;4;132;70;15;2;4;0;1;0;0;0;0;0;0;0;0;0;0;1;0
36700000;5;3;57;36;5;1;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
25500000;10;3;78;45;10;3;22;0;0;0;0;1;0;0;0;0;0;0;0;1;0
22000000;12;1;42;16;20;37;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0
230000000;6;5;304;243;54;4;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0
9550000;9;2;37;25;6;12;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
13400000;17;2;53;29;9;9;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1
4388500;14;0;13;7;2;2;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0
18000000;15;1;41;21;8;33;43;0;1;0;0;0;0;0;0;0;0;1;0;0;0
20900000;16;2;40;12;15;6;14;0;0;0;0;0;0;0;0;0;1;0;0;1;0
48000000;7;3;96;70;14;2;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
20900000;21;1;38;10;14;17;32;0;0;0;0;0;1;0;0;0;0;0;1;0;0
31500000;28;2;59;39;6;8;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0
11600000;8;2;45;30;7;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1
16700000;20;2;55;32;12;16;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
9846549;18;1;33;12;9;8;30;0;0;0;0;0;0;0;0;1;0;0;0;0;1
8000000;18;0;23;14;5;14;25;0;0;0;0;0;0;0;0;0;1;0;0;0;1
26757800;4;3;79;40;12;12;27;0;0;0;0;0;1;0;0;0;0;0;0;1;0
12990000;16;1;40;22;10;13;22;0;0;0;1;0;0;0;0;0;0;0;0;1;0
85000000;11;4;120;80;10;8;12;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12990000;25;1;39;21;9;10;12;0;0;0;0;0;1;0;0;0;0;0;0;0;1
24000000;12;3;74;45;10;13;17;0;0;0;0;0;0;0;0;1;0;0;0;1;0
186900000;15;5;217;112;24;10;11;0;1;0;0;0;0;0;0;0;0;1;0;0;0
450000000;9;6;355;100;19;3;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
450000000;9;6;355;100;19;3;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
189000000;3;4;175;125;21;40;60;0;0;0;0;0;0;1;0;0;0;0;0;1;0
49162000;12;3;97;51;14;12;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0
16500000;39;3;70;40;22;7;17;0;0;1;0;0;0;0;0;0;0;0;1;0;0
17990000;4;1;37;25;10;4;15;0;0;0;0;1;0;0;0;0;0;0;1;0;0
10781275;9;1;38;14;10;14;18;0;0;0;0;0;0;0;0;1;0;0;0;0;1
14300000;15;2;56;27;11;2;17;0;0;1;0;0;0;0;0;0;0;1;0;0;0
13500000;10;0;32;27;9;5;10;0;0;0;0;0;0;1;0;0;0;0;0;1;0
48000000;12;0;143;74;18;5;29;0;0;0;0;0;0;1;0;0;0;1;0;0;0
48000000;12;0;143;74;18;5;29;0;0;0;0;0;0;1;0;0;0;1;0;0;0
48000000;12;0;143;74;18;5;29;0;0;0;0;0;0;1;0;0;0;1;0;0;0
48000000;12;0;143;74;18;5;29;0;0;0;0;0;0;1;0;0;0;1;0;0;0
53500000;10;3;111;62;37;10;30;0;0;0;0;0;0;0;1;0;0;0;1;0;0
8699000;24;0;22;13;3;8;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1
8699000;24;0;22;13;3;8;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1
11800000;4;0;14;10;3;2;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
59990000;10;5;130;83;27;8;21;0;0;0;0;0;1;0;0;0;0;0;1;0;0
99000000;10;3;130;80;25;4;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
99000000;10;3;130;80;25;4;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
11900000;10;0;25;15;8;4;28;0;0;0;0;0;0;0;1;0;0;0;0;1;0
299000000;9;5;272;139;15;7;16;0;0;0;0;0;0;1;0;0;0;0;0;1;0
11500000;10;3;52;34;6;2;9;0;0;0;0;0;0;0;1;0;0;1;0;0;0
62904600;2;2;105;26;15;3;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1
24116400;17;0;87;83;5;6;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0
12900000;26;2;46;30;7;5;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1
32500000;7;2;57;42;12;16;19;0;1;0;0;0;0;0;0;0;0;0;1;0;0
270000000;6;5;210;122;15;16;16;0;0;0;0;0;0;1;0;0;0;1;0;0;0
270000000;6;5;210;122;15;16;16;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12550000;19;2;52;28;10;12;16;0;0;0;0;0;0;0;0;0;1;0;0;0;1
58960000;12;3;95;37;28;8;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11800000;14;1;38;19;9;14;16;0;0;0;0;1;0;0;0;0;0;0;0;1;0
4850000;7;0;23;20;3;2;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
15000000;7;2;44;27;6;1;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
69000000;26;4;140;60;30;5;28;0;1;0;0;0;0;0;0;0;0;0;1;0;0
8000000;13;1;33;18;6;9;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16450000;5;0;18;12;3;2;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
7143486;12;0;16;9;2;2;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0
